"heure_solaire","orientation","espece","mois","sap_flow"
"1","2017-10-23 00:00:00","NE","ACSA","08",6.88146666666667
"2","2017-10-23 00:10:00","NE","ACSA","08",6.88276666666667
"3","2017-10-23 00:20:00","NE","ACSA","08",6.88353333333333
"4","2017-10-23 00:30:00","NE","ACSA","08",6.88386666666667
"5","2017-10-23 00:40:00","NE","ACSA","08",6.88483333333333
"6","2017-10-23 00:50:00","NE","ACSA","08",6.88383333333333
"7","2017-10-23 01:00:00","NE","ACSA","08",6.88226666666667
"8","2017-10-23 01:10:00","NE","ACSA","08",6.88176666666667
"9","2017-10-23 01:20:00","NE","ACSA","08",6.88103333333333
"10","2017-10-23 01:30:00","NE","ACSA","08",6.87956666666667
"11","2017-10-23 01:40:00","NE","ACSA","08",6.87783333333333
"12","2017-10-23 01:50:00","NE","ACSA","08",6.87666666666667
"13","2017-10-23 02:00:00","NE","ACSA","08",6.87503333333333
"14","2017-10-23 02:10:00","NE","ACSA","08",6.87486666666667
"15","2017-10-23 02:20:00","NE","ACSA","08",6.8749
"16","2017-10-23 02:30:00","NE","ACSA","08",6.87383333333333
"17","2017-10-23 02:40:00","NE","ACSA","08",6.8736
"18","2017-10-23 02:50:00","NE","ACSA","08",6.87263333333333
"19","2017-10-23 03:00:00","NE","ACSA","08",6.8733
"20","2017-10-23 03:10:00","NE","ACSA","08",6.87226666666667
"21","2017-10-23 03:20:00","NE","ACSA","08",6.87206666666667
"22","2017-10-23 03:30:00","NE","ACSA","08",6.8711
"23","2017-10-23 03:40:00","NE","ACSA","08",6.87076666666667
"24","2017-10-23 03:50:00","NE","ACSA","08",6.8704
"25","2017-10-23 04:00:00","NE","ACSA","08",6.86876666666667
"26","2017-10-23 04:10:00","NE","ACSA","08",6.86723333333333
"27","2017-10-23 04:20:00","NE","ACSA","08",6.86566666666667
"28","2017-10-23 04:30:00","NE","ACSA","08",6.86343333333333
"29","2017-10-23 04:40:00","NE","ACSA","08",6.86256666666667
"30","2017-10-23 04:50:00","NE","ACSA","08",6.86126666666667
"31","2017-10-23 05:00:00","NE","ACSA","08",6.8604
"32","2017-10-23 05:10:00","NE","ACSA","08",6.85816666666667
"33","2017-10-23 05:20:00","NE","ACSA","08",6.8565
"34","2017-10-23 05:30:00","NE","ACSA","08",6.85553333333333
"35","2017-10-23 05:40:00","NE","ACSA","08",6.85356666666667
"36","2017-10-23 05:50:00","NE","ACSA","08",6.84996666666667
"37","2017-10-23 06:00:00","NE","ACSA","08",6.84833333333333
"38","2017-10-23 06:10:00","NE","ACSA","08",6.844
"39","2017-10-23 06:20:00","NE","ACSA","08",6.8402
"40","2017-10-23 06:30:00","NE","ACSA","08",6.83723333333333
"41","2017-10-23 06:40:00","NE","ACSA","08",6.82903333333333
"42","2017-10-23 06:50:00","NE","ACSA","08",6.81083333333333
"43","2017-10-23 07:00:00","NE","ACSA","08",6.7821
"44","2017-10-23 07:10:00","NE","ACSA","08",6.73696666666667
"45","2017-10-23 07:20:00","NE","ACSA","08",6.6706
"46","2017-10-23 07:30:00","NE","ACSA","08",6.58706666666667
"47","2017-10-23 07:40:00","NE","ACSA","08",6.48913333333333
"48","2017-10-23 07:50:00","NE","ACSA","08",6.37173333333333
"49","2017-10-23 08:00:00","NE","ACSA","08",6.26263333333333
"50","2017-10-23 08:10:00","NE","ACSA","08",6.16576666666667
"51","2017-10-23 08:20:00","NE","ACSA","08",6.06073333333333
"52","2017-10-23 08:30:00","NE","ACSA","08",5.9505
"53","2017-10-23 08:40:00","NE","ACSA","08",5.85783333333333
"54","2017-10-23 08:50:00","NE","ACSA","08",5.77106666666667
"55","2017-10-23 09:00:00","NE","ACSA","08",5.68953333333333
"56","2017-10-23 09:10:00","NE","ACSA","08",5.60076666666667
"57","2017-10-23 09:20:00","NE","ACSA","08",5.48506666666667
"58","2017-10-23 09:30:00","NE","ACSA","08",5.39523333333333
"59","2017-10-23 09:40:00","NE","ACSA","08",5.31546666666667
"60","2017-10-23 09:50:00","NE","ACSA","08",5.24936666666667
"61","2017-10-23 10:00:00","NE","ACSA","08",5.1924
"62","2017-10-23 10:10:00","NE","ACSA","08",5.1244
"63","2017-10-23 10:20:00","NE","ACSA","08",5.17113793103448
"64","2017-10-23 10:30:00","NE","ACSA","08",5.0261
"65","2017-10-23 10:40:00","NE","ACSA","08",4.98023333333333
"66","2017-10-23 10:50:00","NE","ACSA","08",4.9318
"67","2017-10-23 11:00:00","NE","ACSA","08",4.90336666666667
"68","2017-10-23 11:10:00","NE","ACSA","08",4.80651612903226
"69","2017-10-23 11:20:00","NE","ACSA","08",4.78877419354839
"70","2017-10-23 11:30:00","NE","ACSA","08",4.75083870967742
"71","2017-10-23 11:40:00","NE","ACSA","08",4.69403225806452
"72","2017-10-23 11:50:00","NE","ACSA","08",4.6388064516129
"73","2017-10-23 12:00:00","NE","ACSA","08",4.56577419354839
"74","2017-10-23 12:10:00","NE","ACSA","08",4.52183870967742
"75","2017-10-23 12:20:00","NE","ACSA","08",4.50335483870968
"76","2017-10-23 12:30:00","NE","ACSA","08",4.49803225806452
"77","2017-10-23 12:40:00","NE","ACSA","08",4.49209677419355
"78","2017-10-23 12:50:00","NE","ACSA","08",4.58864516129032
"79","2017-10-23 13:00:00","NE","ACSA","08",4.60654838709677
"80","2017-10-23 13:10:00","NE","ACSA","08",4.60638709677419
"81","2017-10-23 13:20:00","NE","ACSA","08",4.59745161290323
"82","2017-10-23 13:30:00","NE","ACSA","08",4.58087096774194
"83","2017-10-23 13:40:00","NE","ACSA","08",4.58
"84","2017-10-23 13:50:00","NE","ACSA","08",4.5881935483871
"85","2017-10-23 14:00:00","NE","ACSA","08",4.58974193548387
"86","2017-10-23 14:10:00","NE","ACSA","08",4.57838709677419
"87","2017-10-23 14:20:00","NE","ACSA","08",4.57012903225806
"88","2017-10-23 14:30:00","NE","ACSA","08",4.58809677419355
"89","2017-10-23 14:40:00","NE","ACSA","08",4.61961290322581
"90","2017-10-23 14:50:00","NE","ACSA","08",4.64287096774194
"91","2017-10-23 15:00:00","NE","ACSA","08",4.67564516129032
"92","2017-10-23 15:10:00","NE","ACSA","08",4.709
"93","2017-10-23 15:20:00","NE","ACSA","08",4.74245161290323
"94","2017-10-23 15:30:00","NE","ACSA","08",4.8078064516129
"95","2017-10-23 15:40:00","NE","ACSA","08",4.88025806451613
"96","2017-10-23 15:50:00","NE","ACSA","08",4.94935483870968
"97","2017-10-23 16:00:00","NE","ACSA","08",5.00748387096774
"98","2017-10-23 16:10:00","NE","ACSA","08",5.06612903225806
"99","2017-10-23 16:20:00","NE","ACSA","08",5.14274193548387
"100","2017-10-23 16:30:00","NE","ACSA","08",5.22316129032258
"101","2017-10-23 16:40:00","NE","ACSA","08",5.32258064516129
"102","2017-10-23 16:50:00","NE","ACSA","08",5.43296774193548
"103","2017-10-23 17:00:00","NE","ACSA","08",5.54990322580645
"104","2017-10-23 17:10:00","NE","ACSA","08",5.66706451612903
"105","2017-10-23 17:20:00","NE","ACSA","08",5.78054838709677
"106","2017-10-23 17:30:00","NE","ACSA","08",5.89983870967742
"107","2017-10-23 17:40:00","NE","ACSA","08",6.01229032258064
"108","2017-10-23 17:50:00","NE","ACSA","08",6.1151935483871
"109","2017-10-23 18:00:00","NE","ACSA","08",6.21106451612903
"110","2017-10-23 18:10:00","NE","ACSA","08",6.29483870967742
"111","2017-10-23 18:20:00","NE","ACSA","08",6.37212903225806
"112","2017-10-23 18:30:00","NE","ACSA","08",6.43903225806452
"113","2017-10-23 18:40:00","NE","ACSA","08",6.49932258064516
"114","2017-10-23 18:50:00","NE","ACSA","08",6.55090322580645
"115","2017-10-23 19:00:00","NE","ACSA","08",6.59396774193548
"116","2017-10-23 19:10:00","NE","ACSA","08",6.63203225806452
"117","2017-10-23 19:20:00","NE","ACSA","08",6.66503225806452
"118","2017-10-23 19:30:00","NE","ACSA","08",6.69412903225806
"119","2017-10-23 19:40:00","NE","ACSA","08",6.71909677419355
"120","2017-10-23 19:50:00","NE","ACSA","08",6.74206451612903
"121","2017-10-23 20:00:00","NE","ACSA","08",6.76203225806452
"122","2017-10-23 20:10:00","NE","ACSA","08",6.78277419354839
"123","2017-10-23 20:20:00","NE","ACSA","08",6.80090322580645
"124","2017-10-23 20:30:00","NE","ACSA","08",6.81929032258065
"125","2017-10-23 20:40:00","NE","ACSA","08",6.83532258064516
"126","2017-10-23 20:50:00","NE","ACSA","08",6.85
"127","2017-10-23 21:00:00","NE","ACSA","08",6.86329032258064
"128","2017-10-23 21:10:00","NE","ACSA","08",6.87783870967742
"129","2017-10-23 21:20:00","NE","ACSA","08",6.89061290322581
"130","2017-10-23 21:30:00","NE","ACSA","08",6.90374193548387
"131","2017-10-23 21:40:00","NE","ACSA","08",6.91493548387097
"132","2017-10-23 21:50:00","NE","ACSA","08",6.92374193548387
"133","2017-10-23 22:00:00","NE","ACSA","08",6.93422580645161
"134","2017-10-23 22:10:00","NE","ACSA","08",6.94193548387097
"135","2017-10-23 22:20:00","NE","ACSA","08",6.94925806451613
"136","2017-10-23 22:30:00","NE","ACSA","08",6.95693548387097
"137","2017-10-23 22:40:00","NE","ACSA","08",6.96187096774194
"138","2017-10-23 22:50:00","NE","ACSA","08",6.96748387096774
"139","2017-10-23 23:00:00","NE","ACSA","08",6.86746666666667
"140","2017-10-23 23:10:00","NE","ACSA","08",6.87116666666667
"141","2017-10-23 23:20:00","NE","ACSA","08",6.87413333333333
"142","2017-10-23 23:30:00","NE","ACSA","08",6.87626666666667
"143","2017-10-23 23:40:00","NE","ACSA","08",6.87863333333333
"144","2017-10-23 23:50:00","NE","ACSA","08",6.88036666666667
"145","2017-10-23 00:00:00","SE","ACSA","08",6.07603333333333
"146","2017-10-23 00:10:00","SE","ACSA","08",6.07716666666667
"147","2017-10-23 00:20:00","SE","ACSA","08",6.07693333333333
"148","2017-10-23 00:30:00","SE","ACSA","08",6.07706666666667
"149","2017-10-23 00:40:00","SE","ACSA","08",6.0772
"150","2017-10-23 00:50:00","SE","ACSA","08",6.07533333333333
"151","2017-10-23 01:00:00","SE","ACSA","08",6.07433333333333
"152","2017-10-23 01:10:00","SE","ACSA","08",6.07173333333333
"153","2017-10-23 01:20:00","SE","ACSA","08",6.0701
"154","2017-10-23 01:30:00","SE","ACSA","08",6.06813333333333
"155","2017-10-23 01:40:00","SE","ACSA","08",6.06696666666667
"156","2017-10-23 01:50:00","SE","ACSA","08",6.06636666666667
"157","2017-10-23 02:00:00","SE","ACSA","08",6.06466666666667
"158","2017-10-23 02:10:00","SE","ACSA","08",6.06276666666667
"159","2017-10-23 02:20:00","SE","ACSA","08",6.06316666666667
"160","2017-10-23 02:30:00","SE","ACSA","08",6.0604
"161","2017-10-23 02:40:00","SE","ACSA","08",6.06133333333333
"162","2017-10-23 02:50:00","SE","ACSA","08",6.06013333333333
"163","2017-10-23 03:00:00","SE","ACSA","08",6.0597
"164","2017-10-23 03:10:00","SE","ACSA","08",6.05823333333333
"165","2017-10-23 03:20:00","SE","ACSA","08",6.05706666666667
"166","2017-10-23 03:30:00","SE","ACSA","08",6.05596666666667
"167","2017-10-23 03:40:00","SE","ACSA","08",6.0548
"168","2017-10-23 03:50:00","SE","ACSA","08",6.05336666666667
"169","2017-10-23 04:00:00","SE","ACSA","08",6.05163333333333
"170","2017-10-23 04:10:00","SE","ACSA","08",6.0508
"171","2017-10-23 04:20:00","SE","ACSA","08",6.05013333333333
"172","2017-10-23 04:30:00","SE","ACSA","08",6.0485
"173","2017-10-23 04:40:00","SE","ACSA","08",6.04746666666667
"174","2017-10-23 04:50:00","SE","ACSA","08",6.0474
"175","2017-10-23 05:00:00","SE","ACSA","08",6.04616666666667
"176","2017-10-23 05:10:00","SE","ACSA","08",6.0452
"177","2017-10-23 05:20:00","SE","ACSA","08",6.04496666666667
"178","2017-10-23 05:30:00","SE","ACSA","08",6.0432
"179","2017-10-23 05:40:00","SE","ACSA","08",6.04136666666667
"180","2017-10-23 05:50:00","SE","ACSA","08",6.0394
"181","2017-10-23 06:00:00","SE","ACSA","08",6.03436666666667
"182","2017-10-23 06:10:00","SE","ACSA","08",6.02906666666667
"183","2017-10-23 06:20:00","SE","ACSA","08",6.02523333333333
"184","2017-10-23 06:30:00","SE","ACSA","08",6.02153333333333
"185","2017-10-23 06:40:00","SE","ACSA","08",6.01216666666667
"186","2017-10-23 06:50:00","SE","ACSA","08",5.99586666666667
"187","2017-10-23 07:00:00","SE","ACSA","08",5.9688
"188","2017-10-23 07:10:00","SE","ACSA","08",5.9282
"189","2017-10-23 07:20:00","SE","ACSA","08",5.8643
"190","2017-10-23 07:30:00","SE","ACSA","08",5.77533333333333
"191","2017-10-23 07:40:00","SE","ACSA","08",5.6579
"192","2017-10-23 07:50:00","SE","ACSA","08",5.53333333333333
"193","2017-10-23 08:00:00","SE","ACSA","08",5.42606666666667
"194","2017-10-23 08:10:00","SE","ACSA","08",5.32176666666667
"195","2017-10-23 08:20:00","SE","ACSA","08",5.1941
"196","2017-10-23 08:30:00","SE","ACSA","08",5.08073333333333
"197","2017-10-23 08:40:00","SE","ACSA","08",4.98243333333333
"198","2017-10-23 08:50:00","SE","ACSA","08",4.88906666666667
"199","2017-10-23 09:00:00","SE","ACSA","08",4.982
"200","2017-10-23 09:10:00","SE","ACSA","08",4.91293103448276
"201","2017-10-23 09:20:00","SE","ACSA","08",4.81379310344828
"202","2017-10-23 09:30:00","SE","ACSA","08",4.60083333333333
"203","2017-10-23 09:40:00","SE","ACSA","08",4.56406666666667
"204","2017-10-23 09:50:00","SE","ACSA","08",4.4914
"205","2017-10-23 10:00:00","SE","ACSA","08",4.4403
"206","2017-10-23 10:10:00","SE","ACSA","08",4.37803333333333
"207","2017-10-23 10:20:00","SE","ACSA","08",4.32763333333333
"208","2017-10-23 10:30:00","SE","ACSA","08",4.27903333333333
"209","2017-10-23 10:40:00","SE","ACSA","08",4.23393333333333
"210","2017-10-23 10:50:00","SE","ACSA","08",4.19416666666667
"211","2017-10-23 11:00:00","SE","ACSA","08",4.1727
"212","2017-10-23 11:10:00","SE","ACSA","08",4.1435
"213","2017-10-23 11:20:00","SE","ACSA","08",3.97764516129032
"214","2017-10-23 11:30:00","SE","ACSA","08",3.92067741935484
"215","2017-10-23 11:40:00","SE","ACSA","08",3.86961290322581
"216","2017-10-23 11:50:00","SE","ACSA","08",3.83258064516129
"217","2017-10-23 12:00:00","SE","ACSA","08",3.77432258064516
"218","2017-10-23 12:10:00","SE","ACSA","08",3.73738709677419
"219","2017-10-23 12:20:00","SE","ACSA","08",3.7328064516129
"220","2017-10-23 12:30:00","SE","ACSA","08",3.74151612903226
"221","2017-10-23 12:40:00","SE","ACSA","08",3.75167741935484
"222","2017-10-23 12:50:00","SE","ACSA","08",3.75096774193548
"223","2017-10-23 13:00:00","SE","ACSA","08",3.86654838709677
"224","2017-10-23 13:10:00","SE","ACSA","08",3.85967741935484
"225","2017-10-23 13:20:00","SE","ACSA","08",3.85874193548387
"226","2017-10-23 13:30:00","SE","ACSA","08",3.85564516129032
"227","2017-10-23 13:40:00","SE","ACSA","08",3.85629032258065
"228","2017-10-23 13:50:00","SE","ACSA","08",3.86122580645161
"229","2017-10-23 14:00:00","SE","ACSA","08",3.87096774193548
"230","2017-10-23 14:10:00","SE","ACSA","08",3.86616129032258
"231","2017-10-23 14:20:00","SE","ACSA","08",3.86954838709677
"232","2017-10-23 14:30:00","SE","ACSA","08",3.88241935483871
"233","2017-10-23 14:40:00","SE","ACSA","08",3.89703225806452
"234","2017-10-23 14:50:00","SE","ACSA","08",3.90196774193548
"235","2017-10-23 15:00:00","SE","ACSA","08",3.91622580645161
"236","2017-10-23 15:10:00","SE","ACSA","08",3.93241935483871
"237","2017-10-23 15:20:00","SE","ACSA","08",3.94954838709677
"238","2017-10-23 15:30:00","SE","ACSA","08",3.99216129032258
"239","2017-10-23 15:40:00","SE","ACSA","08",4.0388064516129
"240","2017-10-23 15:50:00","SE","ACSA","08",4.08838709677419
"241","2017-10-23 16:00:00","SE","ACSA","08",4.124
"242","2017-10-23 16:10:00","SE","ACSA","08",4.17312903225806
"243","2017-10-23 16:20:00","SE","ACSA","08",4.24070967741936
"244","2017-10-23 16:30:00","SE","ACSA","08",4.30667741935484
"245","2017-10-23 16:40:00","SE","ACSA","08",4.39338709677419
"246","2017-10-23 16:50:00","SE","ACSA","08",4.48745161290323
"247","2017-10-23 17:00:00","SE","ACSA","08",4.5808064516129
"248","2017-10-23 17:10:00","SE","ACSA","08",4.68387096774194
"249","2017-10-23 17:20:00","SE","ACSA","08",4.79270967741935
"250","2017-10-23 17:30:00","SE","ACSA","08",4.90925806451613
"251","2017-10-23 17:40:00","SE","ACSA","08",5.02396774193548
"252","2017-10-23 17:50:00","SE","ACSA","08",5.13558064516129
"253","2017-10-23 18:00:00","SE","ACSA","08",5.24293548387097
"254","2017-10-23 18:10:00","SE","ACSA","08",5.34212903225806
"255","2017-10-23 18:20:00","SE","ACSA","08",5.43164516129032
"256","2017-10-23 18:30:00","SE","ACSA","08",5.51212903225806
"257","2017-10-23 18:40:00","SE","ACSA","08",5.58390322580645
"258","2017-10-23 18:50:00","SE","ACSA","08",5.64745161290323
"259","2017-10-23 19:00:00","SE","ACSA","08",5.70567741935484
"260","2017-10-23 19:10:00","SE","ACSA","08",5.7541935483871
"261","2017-10-23 19:20:00","SE","ACSA","08",5.79648387096774
"262","2017-10-23 19:30:00","SE","ACSA","08",5.83490322580645
"263","2017-10-23 19:40:00","SE","ACSA","08",5.8688064516129
"264","2017-10-23 19:50:00","SE","ACSA","08",5.89674193548387
"265","2017-10-23 20:00:00","SE","ACSA","08",5.92490322580645
"266","2017-10-23 20:10:00","SE","ACSA","08",5.95029032258064
"267","2017-10-23 20:20:00","SE","ACSA","08",5.97258064516129
"268","2017-10-23 20:30:00","SE","ACSA","08",5.99309677419355
"269","2017-10-23 20:40:00","SE","ACSA","08",6.01125806451613
"270","2017-10-23 20:50:00","SE","ACSA","08",6.02883870967742
"271","2017-10-23 21:00:00","SE","ACSA","08",6.04470967741935
"272","2017-10-23 21:10:00","SE","ACSA","08",6.06022580645161
"273","2017-10-23 21:20:00","SE","ACSA","08",6.07290322580645
"274","2017-10-23 21:30:00","SE","ACSA","08",6.08561290322581
"275","2017-10-23 21:40:00","SE","ACSA","08",6.09709677419355
"276","2017-10-23 21:50:00","SE","ACSA","08",6.107
"277","2017-10-23 22:00:00","SE","ACSA","08",6.11690322580645
"278","2017-10-23 22:10:00","SE","ACSA","08",6.12583870967742
"279","2017-10-23 22:20:00","SE","ACSA","08",6.13290322580645
"280","2017-10-23 22:30:00","SE","ACSA","08",6.13941935483871
"281","2017-10-23 22:40:00","SE","ACSA","08",6.14616129032258
"282","2017-10-23 22:50:00","SE","ACSA","08",6.15167741935484
"283","2017-10-23 23:00:00","SE","ACSA","08",6.0599
"284","2017-10-23 23:10:00","SE","ACSA","08",6.0646
"285","2017-10-23 23:20:00","SE","ACSA","08",6.06716666666667
"286","2017-10-23 23:30:00","SE","ACSA","08",6.07013333333333
"287","2017-10-23 23:40:00","SE","ACSA","08",6.07223333333333
"288","2017-10-23 23:50:00","SE","ACSA","08",6.0749
"289","2017-10-23 00:00:00","NE","QUPR","08",5.07833333333333
"290","2017-10-23 00:10:00","NE","QUPR","08",5.07921666666667
"291","2017-10-23 00:20:00","NE","QUPR","08",5.08131666666667
"292","2017-10-23 00:30:00","NE","QUPR","08",5.08298333333333
"293","2017-10-23 00:40:00","NE","QUPR","08",5.08376666666667
"294","2017-10-23 00:50:00","NE","QUPR","08",5.0845
"295","2017-10-23 01:00:00","NE","QUPR","08",5.08578333333333
"296","2017-10-23 01:10:00","NE","QUPR","08",5.08628333333333
"297","2017-10-23 01:20:00","NE","QUPR","08",5.08696666666667
"298","2017-10-23 01:30:00","NE","QUPR","08",5.08895
"299","2017-10-23 01:40:00","NE","QUPR","08",5.09021666666667
"300","2017-10-23 01:50:00","NE","QUPR","08",5.09043333333333
"301","2017-10-23 02:00:00","NE","QUPR","08",5.09165
"302","2017-10-23 02:10:00","NE","QUPR","08",5.09245
"303","2017-10-23 02:20:00","NE","QUPR","08",5.0931
"304","2017-10-23 02:30:00","NE","QUPR","08",5.09406666666667
"305","2017-10-23 02:40:00","NE","QUPR","08",5.09508333333333
"306","2017-10-23 02:50:00","NE","QUPR","08",5.09523333333333
"307","2017-10-23 03:00:00","NE","QUPR","08",5.09536666666667
"308","2017-10-23 03:10:00","NE","QUPR","08",5.09578333333333
"309","2017-10-23 03:20:00","NE","QUPR","08",5.09605
"310","2017-10-23 03:30:00","NE","QUPR","08",5.09581666666667
"311","2017-10-23 03:40:00","NE","QUPR","08",5.09466666666667
"312","2017-10-23 03:50:00","NE","QUPR","08",5.0944
"313","2017-10-23 04:00:00","NE","QUPR","08",5.09471666666667
"314","2017-10-23 04:10:00","NE","QUPR","08",5.09511666666667
"315","2017-10-23 04:20:00","NE","QUPR","08",5.09438333333333
"316","2017-10-23 04:30:00","NE","QUPR","08",5.09418333333333
"317","2017-10-23 04:40:00","NE","QUPR","08",5.09441666666667
"318","2017-10-23 04:50:00","NE","QUPR","08",5.09415
"319","2017-10-23 05:00:00","NE","QUPR","08",5.09385
"320","2017-10-23 05:10:00","NE","QUPR","08",5.09421666666667
"321","2017-10-23 05:20:00","NE","QUPR","08",5.09383333333333
"322","2017-10-23 05:30:00","NE","QUPR","08",5.09323333333333
"323","2017-10-23 05:40:00","NE","QUPR","08",5.09223333333333
"324","2017-10-23 05:50:00","NE","QUPR","08",5.09085
"325","2017-10-23 06:00:00","NE","QUPR","08",5.0902
"326","2017-10-23 06:10:00","NE","QUPR","08",5.08923333333333
"327","2017-10-23 06:20:00","NE","QUPR","08",5.08871666666667
"328","2017-10-23 06:30:00","NE","QUPR","08",5.08801666666667
"329","2017-10-23 06:40:00","NE","QUPR","08",5.08823333333333
"330","2017-10-23 06:50:00","NE","QUPR","08",5.08741666666667
"331","2017-10-23 07:00:00","NE","QUPR","08",5.0865
"332","2017-10-23 07:10:00","NE","QUPR","08",5.08356666666667
"333","2017-10-23 07:20:00","NE","QUPR","08",5.0788
"334","2017-10-23 07:30:00","NE","QUPR","08",5.0724
"335","2017-10-23 07:40:00","NE","QUPR","08",5.06296666666667
"336","2017-10-23 07:50:00","NE","QUPR","08",5.05273333333333
"337","2017-10-23 08:00:00","NE","QUPR","08",5.04136666666667
"338","2017-10-23 08:10:00","NE","QUPR","08",5.02896666666667
"339","2017-10-23 08:20:00","NE","QUPR","08",5.0138
"340","2017-10-23 08:30:00","NE","QUPR","08",4.99713333333333
"341","2017-10-23 08:40:00","NE","QUPR","08",4.98283333333333
"342","2017-10-23 08:50:00","NE","QUPR","08",4.96878333333333
"343","2017-10-23 09:00:00","NE","QUPR","08",4.95388333333333
"344","2017-10-23 09:10:00","NE","QUPR","08",4.9367
"345","2017-10-23 09:20:00","NE","QUPR","08",4.91515
"346","2017-10-23 09:30:00","NE","QUPR","08",4.89683333333333
"347","2017-10-23 09:40:00","NE","QUPR","08",4.86426666666667
"348","2017-10-23 09:50:00","NE","QUPR","08",4.814
"349","2017-10-23 10:00:00","NE","QUPR","08",4.79926666666667
"350","2017-10-23 10:10:00","NE","QUPR","08",4.78158333333333
"351","2017-10-23 10:20:00","NE","QUPR","08",4.7691
"352","2017-10-23 10:30:00","NE","QUPR","08",4.75381666666667
"353","2017-10-23 10:40:00","NE","QUPR","08",4.74061666666667
"354","2017-10-23 10:50:00","NE","QUPR","08",4.728
"355","2017-10-23 11:00:00","NE","QUPR","08",4.71948333333333
"356","2017-10-23 11:10:00","NE","QUPR","08",4.70637096774194
"357","2017-10-23 11:20:00","NE","QUPR","08",4.70298387096774
"358","2017-10-23 11:30:00","NE","QUPR","08",4.69374193548387
"359","2017-10-23 11:40:00","NE","QUPR","08",4.68553225806452
"360","2017-10-23 11:50:00","NE","QUPR","08",4.67791935483871
"361","2017-10-23 12:00:00","NE","QUPR","08",4.66782258064516
"362","2017-10-23 12:10:00","NE","QUPR","08",4.65882258064516
"363","2017-10-23 12:20:00","NE","QUPR","08",4.65070967741936
"364","2017-10-23 12:30:00","NE","QUPR","08",4.64716129032258
"365","2017-10-23 12:40:00","NE","QUPR","08",4.64224193548387
"366","2017-10-23 12:50:00","NE","QUPR","08",4.72391935483871
"367","2017-10-23 13:00:00","NE","QUPR","08",4.74182258064516
"368","2017-10-23 13:10:00","NE","QUPR","08",4.74595161290323
"369","2017-10-23 13:20:00","NE","QUPR","08",4.75164516129032
"370","2017-10-23 13:30:00","NE","QUPR","08",4.75437096774194
"371","2017-10-23 13:40:00","NE","QUPR","08",4.75961290322581
"372","2017-10-23 13:50:00","NE","QUPR","08",4.76472580645161
"373","2017-10-23 14:00:00","NE","QUPR","08",4.76833870967742
"374","2017-10-23 14:10:00","NE","QUPR","08",4.76753225806452
"375","2017-10-23 14:20:00","NE","QUPR","08",4.76961290322581
"376","2017-10-23 14:30:00","NE","QUPR","08",4.77788709677419
"377","2017-10-23 14:40:00","NE","QUPR","08",4.78958064516129
"378","2017-10-23 14:50:00","NE","QUPR","08",4.79825806451613
"379","2017-10-23 15:00:00","NE","QUPR","08",4.80579032258064
"380","2017-10-23 15:10:00","NE","QUPR","08",4.81551612903226
"381","2017-10-23 15:20:00","NE","QUPR","08",4.82574193548387
"382","2017-10-23 15:30:00","NE","QUPR","08",4.83893548387097
"383","2017-10-23 15:40:00","NE","QUPR","08",4.85098387096774
"384","2017-10-23 15:50:00","NE","QUPR","08",4.86243548387097
"385","2017-10-23 16:00:00","NE","QUPR","08",4.87222580645161
"386","2017-10-23 16:10:00","NE","QUPR","08",4.88167741935484
"387","2017-10-23 16:20:00","NE","QUPR","08",4.89270967741936
"388","2017-10-23 16:30:00","NE","QUPR","08",4.90291935483871
"389","2017-10-23 16:40:00","NE","QUPR","08",4.913
"390","2017-10-23 16:50:00","NE","QUPR","08",4.92282258064516
"391","2017-10-23 17:00:00","NE","QUPR","08",4.9331935483871
"392","2017-10-23 17:10:00","NE","QUPR","08",4.94467741935484
"393","2017-10-23 17:20:00","NE","QUPR","08",4.95632258064516
"394","2017-10-23 17:30:00","NE","QUPR","08",4.96667741935484
"395","2017-10-23 17:40:00","NE","QUPR","08",4.97664516129032
"396","2017-10-23 17:50:00","NE","QUPR","08",4.98520967741935
"397","2017-10-23 18:00:00","NE","QUPR","08",4.99385483870968
"398","2017-10-23 18:10:00","NE","QUPR","08",5.00285483870968
"399","2017-10-23 18:20:00","NE","QUPR","08",5.01104838709677
"400","2017-10-23 18:30:00","NE","QUPR","08",5.01832258064516
"401","2017-10-23 18:40:00","NE","QUPR","08",5.02517741935484
"402","2017-10-23 18:50:00","NE","QUPR","08",5.03201612903226
"403","2017-10-23 19:00:00","NE","QUPR","08",5.03767741935484
"404","2017-10-23 19:10:00","NE","QUPR","08",5.0433064516129
"405","2017-10-23 19:20:00","NE","QUPR","08",5.04953225806452
"406","2017-10-23 19:30:00","NE","QUPR","08",5.05538709677419
"407","2017-10-23 19:40:00","NE","QUPR","08",5.061
"408","2017-10-23 19:50:00","NE","QUPR","08",5.06514516129032
"409","2017-10-23 20:00:00","NE","QUPR","08",5.07032258064516
"410","2017-10-23 20:10:00","NE","QUPR","08",5.07545161290323
"411","2017-10-23 20:20:00","NE","QUPR","08",5.07877419354839
"412","2017-10-23 20:30:00","NE","QUPR","08",5.08282258064516
"413","2017-10-23 20:40:00","NE","QUPR","08",5.08775806451613
"414","2017-10-23 20:50:00","NE","QUPR","08",5.09296774193548
"415","2017-10-23 21:00:00","NE","QUPR","08",5.0971935483871
"416","2017-10-23 21:10:00","NE","QUPR","08",5.10062903225806
"417","2017-10-23 21:20:00","NE","QUPR","08",5.10245161290323
